Log file of circuit Portimao at 13/10/2022 23:50:41

Population: 200
Iterations: 10
Mutation: 0.9
Crossover: 0.6
PitStopTime: 00:22.000
Weather: 'Sunny'

[EA] Generation 1 - Bruteforce solution: 01:28:22.639 -> best overall: 01:44:15.494 - difference: 15:52.855 - valid strategies: 3.0% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 2 - Bruteforce solution: 01:28:22.639 -> best overall: 01:44:01.792 - difference: 15:39.153 - valid strategies: 3.5% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 3 - Bruteforce solution: 01:28:22.639 -> best overall: 01:43:13.383 - difference: 14:50.744 - valid strategies: 2.5% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 4 - Bruteforce solution: 01:28:22.639 -> best overall: 01:43:02.797 - difference: 14:40.158 - valid strategies: 10.5% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 5 - Bruteforce solution: 01:28:22.639 -> best overall: 01:41:17.340 - difference: 12:54.701 - valid strategies: 6.5% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 6 - Bruteforce solution: 01:28:22.639 -> best overall: 01:40:47.127 - difference: 12:24.488 - valid strategies: 6.0% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 7 - Bruteforce solution: 01:28:22.639 -> best overall: 01:40:16.944 - difference: 11:54.305 - valid strategies: 2.5% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 8 - Bruteforce solution: 01:28:22.639 -> best overall: 01:40:08.700 - difference: 11:46.061 - valid strategies: 6.5% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 9 - Bruteforce solution: 01:28:22.639 -> best overall: 01:39:26.154 - difference: 11:03.515 - valid strategies: 5.5% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 10 - Bruteforce solution: 01:28:22.639 -> best overall: 01:39:03.094 - difference: 10:40.455 - valid strategies: 2.45% | threshold is 0.25 - Stuck Counter = 0/0


Best Strategy fitness: 5943094
Best Strategy time: 01:39:03.094

 vs 

Bruteforce fitness: 5302639
Bruteforce time: 01:28:22.639


Lap 1: Rain 0% -> Compound 'Medium', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '112.37' Kg, PitStop 'No', Time '01:24.619' ms
Lap 2: Rain 0% -> Compound 'Medium', TyresAge 1, Wear '2.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '110.78' Kg, PitStop 'No', Time '01:22.561' ms
Lap 3: Rain 0% -> Compound 'Medium', TyresAge 2, Wear '3.0'% | '2.0'% | '3.0'% | '2.0'%, Fuel '109.19' Kg, PitStop 'No', Time '01:22.502' ms
Lap 4: Rain 0% -> Compound 'Medium', TyresAge 3, Wear '5.0'% | '4.0'% | '4.0'% | '3.0'%, Fuel '107.6' Kg, PitStop 'No', Time '01:22.449' ms
Lap 5: Rain 0% -> Compound 'Hard', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '106.01' Kg, PitStop 'Yes', Time '01:45.420' ms
Lap 6: Rain 0% -> Compound 'Hard', TyresAge 1, Wear '1.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '104.42' Kg, PitStop 'No', Time '01:23.355' ms
Lap 7: Rain 0% -> Compound 'Hard', TyresAge 2, Wear '2.0'% | '2.0'% | '2.0'% | '2.0'%, Fuel '102.83' Kg, PitStop 'No', Time '01:23.289' ms
Lap 8: Rain 0% -> Compound 'Hard', TyresAge 3, Wear '4.0'% | '3.0'% | '3.0'% | '2.0'%, Fuel '101.24' Kg, PitStop 'No', Time '01:23.226' ms
Lap 9: Rain 0% -> Compound 'Hard', TyresAge 4, Wear '5.0'% | '4.0'% | '3.0'% | '3.0'%, Fuel '99.65' Kg, PitStop 'No', Time '01:23.155' ms
Lap 10: Rain 0% -> Compound 'Hard', TyresAge 5, Wear '6.0'% | '5.0'% | '4.0'% | '4.0'%, Fuel '98.06' Kg, PitStop 'No', Time '01:23.090' ms
Lap 11: Rain 0% -> Compound 'Hard', TyresAge 6, Wear '7.0'% | '6.0'% | '5.0'% | '5.0'%, Fuel '96.47' Kg, PitStop 'No', Time '01:23.026' ms
Lap 12: Rain 0% -> Compound 'Hard', TyresAge 7, Wear '8.0'% | '6.0'% | '6.0'% | '5.0'%, Fuel '94.88' Kg, PitStop 'No', Time '01:22.949' ms
Lap 13: Rain 0% -> Compound 'Hard', TyresAge 8, Wear '10.0'% | '7.0'% | '7.0'% | '6.0'%, Fuel '93.29' Kg, PitStop 'No', Time '01:22.890' ms
Lap 14: Rain 0% -> Compound 'Hard', TyresAge 9, Wear '11.0'% | '8.0'% | '8.0'% | '7.0'%, Fuel '91.7' Kg, PitStop 'No', Time '01:22.826' ms
Lap 15: Rain 0% -> Compound 'Hard', TyresAge 10, Wear '12.0'% | '9.0'% | '9.0'% | '8.0'%, Fuel '90.11' Kg, PitStop 'No', Time '01:22.762' ms
Lap 16: Rain 0% -> Compound 'Hard', TyresAge 11, Wear '13.0'% | '10.0'% | '10.0'% | '8.0'%, Fuel '88.52' Kg, PitStop 'No', Time '01:22.691' ms
Lap 17: Rain 0% -> Compound 'Hard', TyresAge 12, Wear '14.0'% | '11.0'% | '10.0'% | '9.0'%, Fuel '86.93' Kg, PitStop 'No', Time '01:22.621' ms
Lap 18: Rain 0% -> Compound 'Hard', TyresAge 13, Wear '16.0'% | '12.0'% | '11.0'% | '10.0'%, Fuel '85.34' Kg, PitStop 'No', Time '01:22.564' ms
Lap 19: Rain 0% -> Compound 'Hard', TyresAge 14, Wear '17.0'% | '13.0'% | '12.0'% | '11.0'%, Fuel '83.75' Kg, PitStop 'No', Time '01:22.500' ms
Lap 20: Rain 0% -> Compound 'Hard', TyresAge 15, Wear '18.0'% | '14.0'% | '13.0'% | '12.0'%, Fuel '82.16' Kg, PitStop 'No', Time '01:22.437' ms
Lap 21: Rain 0% -> Compound 'Hard', TyresAge 16, Wear '19.0'% | '15.0'% | '14.0'% | '12.0'%, Fuel '80.57' Kg, PitStop 'No', Time '01:22.367' ms
Lap 22: Rain 0% -> Compound 'Soft', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '78.98' Kg, PitStop 'Yes', Time '01:42.384' ms
Lap 23: Rain 0% -> Compound 'Soft', TyresAge 1, Wear '2.0'% | '2.0'% | '2.0'% | '2.0'%, Fuel '77.39' Kg, PitStop 'No', Time '01:20.338' ms
Lap 24: Rain 0% -> Compound 'Wet', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '75.8' Kg, PitStop 'Yes', Time '02:10.161' ms
Lap 25: Rain 0% -> Compound 'Hard', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '74.21' Kg, PitStop 'Yes', Time '01:43.639' ms
Lap 26: Rain 0% -> Compound 'Hard', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '72.62' Kg, PitStop 'Yes', Time '01:43.550' ms
Lap 27: Rain 0% -> Compound 'Hard', TyresAge 1, Wear '1.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '71.03' Kg, PitStop 'No', Time '01:21.485' ms
Lap 28: Rain 0% -> Compound 'Medium', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '69.44' Kg, PitStop 'Yes', Time '01:42.215' ms
Lap 29: Rain 0% -> Compound 'Medium', TyresAge 1, Wear '2.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '67.85' Kg, PitStop 'No', Time '01:20.157' ms
Lap 30: Rain 0% -> Compound 'Hard', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '66.26' Kg, PitStop 'Yes', Time '01:43.194' ms
Lap 31: Rain 0% -> Compound 'Inter', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '64.67' Kg, PitStop 'Yes', Time '01:50.192' ms
Lap 32: Rain 0% -> Compound 'Inter', TyresAge 1, Wear '1.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '63.08' Kg, PitStop 'No', Time '01:28.157' ms
Lap 33: Rain 0% -> Compound 'Inter', TyresAge 2, Wear '1.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '61.49' Kg, PitStop 'No', Time '01:28.294' ms
Lap 34: Rain 0% -> Compound 'Inter', TyresAge 3, Wear '2.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '59.9' Kg, PitStop 'No', Time '01:28.259' ms
Lap 35: Rain 0% -> Compound 'Inter', TyresAge 4, Wear '2.0'% | '2.0'% | '2.0'% | '2.0'%, Fuel '58.31' Kg, PitStop 'No', Time '01:28.396' ms
Lap 36: Rain 0% -> Compound 'Inter', TyresAge 5, Wear '3.0'% | '2.0'% | '2.0'% | '2.0'%, Fuel '56.72' Kg, PitStop 'No', Time '01:28.361' ms
Lap 37: Rain 0% -> Compound 'Inter', TyresAge 6, Wear '4.0'% | '3.0'% | '3.0'% | '2.0'%, Fuel '55.13' Kg, PitStop 'No', Time '01:28.475' ms
Lap 38: Rain 0% -> Compound 'Medium', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '53.54' Kg, PitStop 'Yes', Time '01:41.325' ms
Lap 39: Rain 0% -> Compound 'Soft', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '51.95' Kg, PitStop 'Yes', Time '01:40.871' ms
Lap 40: Rain 0% -> Compound 'Soft', TyresAge 1, Wear '2.0'% | '2.0'% | '2.0'% | '2.0'%, Fuel '50.36' Kg, PitStop 'No', Time '01:18.825' ms
Lap 41: Rain 0% -> Compound 'Soft', TyresAge 2, Wear '4.0'% | '3.0'% | '4.0'% | '3.0'%, Fuel '48.77' Kg, PitStop 'No', Time '01:18.768' ms
Lap 42: Rain 0% -> Compound 'Soft', TyresAge 3, Wear '6.0'% | '5.0'% | '6.0'% | '5.0'%, Fuel '47.18' Kg, PitStop 'No', Time '01:18.721' ms
Lap 43: Rain 0% -> Compound 'Soft', TyresAge 4, Wear '9.0'% | '7.0'% | '7.0'% | '7.0'%, Fuel '45.59' Kg, PitStop 'No', Time '01:18.675' ms
Lap 44: Rain 0% -> Compound 'Soft', TyresAge 5, Wear '11.0'% | '8.0'% | '9.0'% | '8.0'%, Fuel '44.0' Kg, PitStop 'No', Time '01:18.619' ms
Lap 45: Rain 0% -> Compound 'Soft', TyresAge 6, Wear '13.0'% | '10.0'% | '11.0'% | '10.0'%, Fuel '42.41' Kg, PitStop 'No', Time '01:18.573' ms
Lap 46: Rain 0% -> Compound 'Medium', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '40.82' Kg, PitStop 'Yes', Time '01:40.612' ms
Lap 47: Rain 0% -> Compound 'Medium', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '39.23' Kg, PitStop 'Yes', Time '01:40.523' ms
Lap 48: Rain 0% -> Compound 'Medium', TyresAge 1, Wear '2.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '37.64' Kg, PitStop 'No', Time '01:18.465' ms
Lap 49: Rain 0% -> Compound 'Hard', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '36.05' Kg, PitStop 'Yes', Time '01:41.502' ms
Lap 50: Rain 0% -> Compound 'Hard', TyresAge 1, Wear '1.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '34.46' Kg, PitStop 'No', Time '01:19.437' ms
